242;special_project_facility_spawn;3351.00;10.00;1881.00;6.04;0
242;special_project_facility_spawn;3335.00;10.65;1893.00;3.88;0
242;special_project_facility_spawn;3341.00;10.00;1874.00;5.09;0
242;rocket_site_spawn;3342.00;10.10;1869.00;2.93;0
243;arms_factory;3297.00;9.93;1860.00;2.05;0
243;arms_factory;3328.00;10.00;1863.00;6.18;0
243;arms_factory;3321.00;10.32;1865.00;1.10;0
243;arms_factory;3299.00;10.00;1860.00;5.22;0
243;arms_factory;3323.00;10.03;1864.00;0.50;0
243;arms_factory;3298.00;10.00;1864.00;4.62;0
243;industrial_complex;3301.00;10.00;1860.00;5.83;0
243;industrial_complex;3317.00;9.90;1853.00;3.67;0
243;industrial_complex;3299.00;10.00;1864.00;0.40;0
243;industrial_complex;3303.00;10.00;1860.00;1.61;0
243;industrial_complex;3312.00;9.95;1857.00;5.73;0
243;industrial_complex;3301.00;10.00;1864.00;2.12;0
243;air_base;3308.00;9.90;1854.00;3.68;0
243;supply_node;3300.00;10.00;1865.00;0.34;0
243;supply_node;3316.00;9.90;1847.00;4.38;0
243;supply_node;3311.00;10.50;1863.00;5.86;0
243;supply_node;3308.00;9.90;1852.00;2.51;0
243;supply_node;3319.00;10.60;1869.00;5.10;0
243;supply_node;3325.00;10.00;1860.00;1.75;0
243;supply_node;3330.00;10.12;1869.00;4.68;0
243;supply_node;3302.00;9.90;1858.00;0.98;0
243;supply_node;3318.00;9.98;1856.00;3.92;0
243;bunker;3308.00;9.90;1857.00;5.90;0
243;bunker;3319.00;10.45;1865.00;2.63;0
243;bunker;3314.00;10.20;1859.00;5.30;0
243;bunker;3320.00;9.90;1850.00;1.68;0
243;bunker;3305.00;9.90;1852.00;4.34;0
243;bunker;3328.00;10.55;1872.00;1.07;0
243;bunker;3302.00;10.00;1862.00;2.29;0
243;bunker;3323.00;10.00;1861.00;0.13;0
243;bunker;3317.00;10.60;1862.00;4.25;0
243;stronghold_network;3302.00;9.90;1858.00;4.35;0
243;anti_air_building;3314.00;9.90;1851.00;2.19;0
243;anti_air_building;3320.00;10.20;1863.00;4.85;0
243;anti_air_building;3304.00;9.90;1858.00;0.13;0
243;synthetic_refinery;3315.00;9.90;1851.00;2.80;0
243;fuel_silo;3296.00;10.00;1862.00;0.63;0
243;radar_station;3315.00;10.23;1859.00;2.24;0
243;nuclear_reactor_spawn;3317.00;9.90;1851.00;4.86;0
243;special_project_facility_spawn;3328.00;10.00;1858.00;1.24;0
243;special_project_facility_spawn;3328.00;10.15;1868.00;5.37;0
243;special_project_facility_spawn;3301.00;10.00;1868.00;1.75;0
243;special_project_facility_spawn;3310.00;9.90;1852.00;3.30;0
243;special_project_facility_spawn;3312.00;10.55;1862.00;1.14;0
243;special_project_facility_spawn;3320.00;10.38;1865.00;2.35;0
243;special_project_facility_spawn;3298.00;9.90;1858.00;0.19;0
243;special_project_facility_spawn;3315.00;9.98;1857.00;1.75;0
243;special_project_facility_spawn;3316.00;9.90;1849.00;4.42;0
243;rocket_site_spawn;3325.00;10.00;1859.00;0.80;0
244;arms_factory;3316.00;10.35;1969.00;1.10;0
244;arms_factory;3296.00;10.30;1975.00;5.22;0
244;arms_factory;3323.00;10.30;1978.00;0.50;0
244;arms_factory;3327.00;10.30;1978.00;4.62;0
244;arms_factory;3313.00;10.30;1978.00;5.83;0
244;arms_factory;3316.00;10.30;1973.00;3.67;0
244;industrial_complex;3316.00;10.35;1970.00;0.40;0
244;industrial_complex;3322.00;10.30;1986.00;1.61;0
244;industrial_complex;3323.00;10.30;1979.00;5.73;0
244;industrial_complex;3304.00;10.30;1980.00;2.12;0
244;industrial_complex;3313.00;10.30;1979.00;3.68;0
244;industrial_complex;3315.00;10.30;1971.00;0.06;0
244;air_base;3319.00;10.30;1990.00;4.18;0
244;supply_node;3315.00;10.30;1989.00;5.86;0
244;supply_node;3296.00;10.30;1972.00;2.51;0
244;supply_node;3320.00;10.40;1969.00;5.10;0
244;supply_node;3309.00;10.30;1964.00;1.75;0
244;supply_node;3310.00;10.30;1976.00;4.68;0
244;supply_node;3301.00;10.30;1981.00;0.98;0
244;supply_node;3304.00;10.30;1990.00;3.92;0
244;supply_node;3321.00;10.30;1981.00;5.40;0
244;bunker;3309.00;10.30;1972.00;2.63;0
244;bunker;3322.00;10.32;1973.00;5.30;0
244;bunker;3299.00;10.30;1975.00;1.68;0
244;bunker;3326.00;10.30;1979.00;4.34;0
244;bunker;3318.00;10.30;1985.00;1.07;0
244;bunker;3313.00;10.30;1965.00;2.29;0
244;bunker;3306.00;10.10;1993.00;0.13;0
244;bunker;3306.00;10.30;1980.00;4.25;0
244;stronghold_network;3323.00;10.30;1978.00;4.35;0
244;anti_air_building;3327.00;10.30;1978.00;2.19;0
244;anti_air_building;3313.00;10.30;1978.00;4.85;0
244;anti_air_building;3324.00;10.40;1969.00;0.13;0
244;synthetic_refinery;3316.00;10.35;1970.00;2.80;0
244;fuel_silo;3322.00;10.30;1986.00;0.63;0
244;radar_station;3310.00;10.30;1977.00;2.24;0
244;nuclear_reactor_spawn;3304.00;10.30;1980.00;4.86;0
244;special_project_facility_spawn;3314.00;10.30;1979.00;1.24;0
244;special_project_facility_spawn;3299.00;10.30;1969.00;5.37;0
244;special_project_facility_spawn;3309.00;10.30;1961.00;1.75;0
244;special_project_facility_spawn;3324.00;10.30;1976.00;3.30;0
244;special_project_facility_spawn;3309.00;10.30;1985.00;1.14;0
244;special_project_facility_spawn;3323.00;10.30;1975.00;2.35;0
244;special_project_facility_spawn;3301.00;10.30;1979.00;0.19;0
244;special_project_facility_spawn;3315.00;10.30;1989.00;1.75;0
244;rocket_site_spawn;3318.00;10.30;1985.00;4.42;0
245;arms_factory;3453.00;10.35;1735.00;0.50;0
245;arms_factory;3433.00;9.80;1750.00;4.62;0
245;arms_factory;3447.00;9.80;1754.00;5.83;0
245;arms_factory;3482.00;10.28;1744.00;3.67;0
245;arms_factory;3446.00;9.85;1760.00;0.40;0
245;arms_factory;3461.00;9.75;1732.00;1.61;0
245;industrial_complex;3450.00;9.88;1756.00;5.73;0
245;industrial_complex;3460.00;9.80;1737.00;2.12;0
245;industrial_complex;3433.00;9.90;1747.00;3.68;0
245;industrial_complex;3459.00;10.00;1731.00;0.06;0
245;industrial_complex;3458.00;9.80;1746.00;4.18;0
245;industrial_complex;3450.00;10.03;1728.00;4.28;0
245;air_base;3434.00;9.80;1760.00;2.12;0
245;supply_node;3449.00;9.80;1725.00;5.10;0
245;supply_node;3448.00;10.40;1734.00;1.75;0
245;supply_node;3449.00;9.98;1742.00;4.68;0
245;supply_node;3458.00;9.80;1738.00;0.98;0
245;supply_node;3478.00;10.23;1749.00;3.92;0
245;supply_node;3462.00;9.70;1727.00;5.40;0
245;supply_node;3468.00;9.73;1735.00;3.15;0
245;supply_node;3476.00;9.93;1742.00;6.09;0
245;supply_node;3435.00;9.80;1751.00;1.29;0
245;supply_node;3437.00;9.80;1759.00;5.33;0
245;supply_node;3454.00;9.80;1749.00;0.52;0
245;supply_node;3457.00;10.23;1757.00;3.46;0
245;supply_node;3429.00;9.98;1745.00;1.22;0
245;supply_node;3465.00;9.80;1747.00;2.70;0
245;supply_node;3466.00;10.10;1758.00;5.63;0
245;supply_node;3447.00;9.93;1760.00;1.94;0
245;supply_node;3438.00;9.98;1739.00;4.87;0
245;supply_node;3443.00;9.80;1749.00;1.52;0
245;supply_node;3473.00;10.03;1754.00;4.10;0
245;bunker;3452.00;9.80;1748.00;0.63;0
245;bunker;3476.00;10.00;1752.00;3.30;0
245;bunker;3456.00;10.43;1761.00;4.86;0
245;bunker;3465.00;9.80;1753.00;1.24;0
245;bunker;3472.00;9.80;1737.00;5.37;0
245;bunker;3457.00;9.80;1743.00;1.75;0
245;bunker;3455.00;10.32;1727.00;3.30;0
245;bunker;3452.00;10.38;1761.00;1.14;0
245;bunker;3444.00;9.90;1744.00;2.35;0
245;bunker;3445.00;9.80;1754.00;0.19;0
245;bunker;3438.00;9.80;1761.00;1.75;0
245;bunker;3478.00;9.95;1741.00;4.42;0
245;bunker;3431.00;9.95;1746.00;0.80;0
245;bunker;3444.00;9.88;1733.00;3.81;0
245;bunker;3435.00;9.80;1750.00;5.02;0
245;bunker;3462.00;9.98;1754.00;2.86;0
245;bunker;3438.00;9.90;1745.00;0.70;0
245;bunker;3481.00;10.23;1748.00;0.80;0
245;bunker;3461.00;9.75;1726.00;4.93;0
245;stronghold_network;3463.00;9.80;1740.00;1.31;0
245;anti_air_building;3466.00;9.80;1745.00;5.43;0
245;anti_air_building;3445.00;10.07;1734.00;5.54;0
245;anti_air_building;3455.00;9.80;1749.00;3.37;0
245;synthetic_refinery;3447.00;10.12;1731.00;6.04;0
245;fuel_silo;3474.00;9.88;1744.00;2.42;0
245;radar_station;3456.00;9.80;1745.00;5.59;0
245;nuclear_reactor_spawn;3475.00;9.78;1741.00;1.82;0
245;special_project_facility_spawn;3468.00;10.40;1761.00;4.49;0
245;special_project_facility_spawn;3450.00;10.43;1734.00;6.04;0
245;special_project_facility_spawn;3437.00;9.80;1757.00;3.88;0
245;special_project_facility_spawn;3447.00;9.80;1747.00;5.09;0
245;special_project_facility_spawn;3442.00;9.90;1738.00;2.93;0
245;special_project_facility_spawn;3472.00;10.05;1755.00;4.49;0
245;special_project_facility_spawn;3482.00;10.28;1744.00;0.87;0
245;special_project_facility_spawn;3458.00;9.80;1748.00;3.54;0
245;special_project_facility_spawn;3457.00;10.32;1758.00;1.38;0
245;special_project_facility_spawn;3433.00;9.80;1750.00;2.93;0
245;special_project_facility_spawn;3444.00;9.80;1751.00;5.60;0
245;special_project_facility_spawn;3470.00;9.70;1731.00;3.44;0
245;special_project_facility_spawn;3465.00;9.80;1747.00;6.11;0
245;special_project_facility_spawn;3446.00;10.03;1764.00;1.38;0
245;special_project_facility_spawn;3429.00;10.03;1744.00;4.05;0
245;special_project_facility_spawn;3480.00;10.10;1751.00;1.88;0
245;special_project_facility_spawn;3454.00;10.32;1727.00;1.99;0
245;special_project_facility_spawn;3458.00;10.23;1725.00;6.11;0
245;special_project_facility_spawn;3459.00;9.80;1742.00;2.49;0
245;rocket_site_spawn;3476.00;10.12;1745.00;5.16;0
246;arms_factory;3304.00;10.40;1904.00;5.83;0
246;arms_factory;3326.00;10.70;1897.00;3.67;0
246;arms_factory;3351.00;10.10;1920.00;0.40;0
246;arms_factory;3322.00;10.12;1928.00;1.61;0
246;arms_factory;3327.00;10.45;1931.00;5.73;0
246;arms_factory;3346.00;10.70;1925.00;2.12;0
246;industrial_complex;3310.00;10.10;1909.00;3.68;0
246;industrial_complex;3309.00;10.53;1911.00;0.06;0
246;industrial_complex;3319.00;10.50;1905.00;4.18;0
246;industrial_complex;3356.00;10.48;1907.00;4.28;0
246;industrial_complex;3334.00;10.60;1943.00;2.12;0
246;industrial_complex;3347.00;10.60;1901.00;4.79;0
246;air_base;3320.00;10.60;1897.00;1.17;0
246;supply_node;3336.00;10.43;1943.00;4.68;0
246;supply_node;3336.00;10.68;1921.00;0.98;0
246;supply_node;3328.00;10.65;1898.00;3.92;0
246;supply_node;3357.00;10.15;1926.00;5.40;0
246;supply_node;3339.00;10.70;1931.00;3.15;0
246;supply_node;3346.00;10.00;1939.00;6.09;0
246;supply_node;3355.00;10.00;1918.00;1.29;0
246;supply_node;3311.00;9.90;1906.00;5.33;0
246;supply_node;3319.00;10.10;1930.00;0.52;0
246;supply_node;3302.00;11.57;1913.00;3.46;0
246;supply_node;3324.00;10.70;1911.00;1.22;0
246;supply_node;3344.00;10.65;1898.00;2.70;0
246;supply_node;3319.00;10.50;1903.00;5.63;0
246;supply_node;3316.00;10.60;1894.00;1.94;0
246;supply_node;3308.00;11.70;1920.00;4.87;0
246;supply_node;3333.00;10.18;1914.00;1.52;0
246;supply_node;3299.00;10.48;1905.00;4.10;0
246;supply_node;3330.00;10.28;1932.00;0.76;0
246;supply_node;3347.00;10.05;1913.00;2.24;0
246;supply_node;3321.00;10.60;1921.00;6.28;0
246;supply_node;3303.00;10.07;1894.00;1.48;0
246;supply_node;3346.00;10.70;1925.00;4.41;0
246;supply_node;3354.00;10.60;1905.00;2.17;0
246;supply_node;3342.00;10.70;1906.00;3.64;0
246;bunker;3332.00;10.65;1910.00;1.14;0
246;bunker;3340.00;10.57;1938.00;2.35;0
246;bunker;3323.00;10.10;1930.00;0.19;0
246;bunker;3352.00;10.60;1897.00;1.75;0
246;bunker;3319.00;10.48;1920.00;4.42;0
246;bunker;3327.00;10.32;1932.00;0.80;0
246;bunker;3334.00;10.53;1906.00;3.81;0
246;bunker;3330.00;10.48;1901.00;5.02;0
246;bunker;3296.00;11.15;1911.00;2.86;0
246;bunker;3354.00;10.30;1908.00;0.70;0
246;bunker;3307.00;10.43;1897.00;0.80;0
246;bunker;3363.00;9.95;1925.00;4.93;0
246;bunker;3311.00;10.05;1909.00;1.31;0
246;bunker;3354.00;10.10;1911.00;5.43;0
246;bunker;3335.00;10.05;1946.00;5.54;0
246;bunker;3303.00;11.60;1915.00;3.37;0
246;bunker;3320.00;10.60;1895.00;6.04;0
246;bunker;3339.00;10.70;1911.00;2.42;0
246;bunker;3357.00;10.00;1913.00;3.98;0
246;bunker;3331.00;10.30;1922.00;1.82;0
246;bunker;3347.00;10.50;1921.00;4.49;0
246;bunker;3349.00;10.40;1938.00;6.04;0
246;bunker;3306.00;11.70;1921.00;3.88;0
246;bunker;3316.00;10.50;1900.00;5.09;0
246;stronghold_network;3346.00;10.00;1939.00;2.93;0
246;anti_air_building;3309.00;10.00;1907.00;4.49;0
246;anti_air_building;3344.00;10.07;1913.00;0.87;0
246;anti_air_building;3305.00;10.10;1895.00;3.54;0
246;synthetic_refinery;3354.00;10.00;1921.00;1.38;0
246;fuel_silo;3332.00;10.70;1907.00;2.93;0
246;radar_station;3329.00;10.10;1920.00;0.26;0
246;nuclear_reactor_spawn;3350.00;10.50;1926.00;3.44;0
246;special_project_facility_spawn;3339.00;10.70;1921.00;6.11;0
246;special_project_facility_spawn;3321.00;10.62;1923.00;1.38;0
246;special_project_facility_spawn;3300.00;10.48;1907.00;4.05;0
246;special_project_facility_spawn;3305.00;11.60;1916.00;1.88;0
246;special_project_facility_spawn;3347.00;10.50;1936.00;1.99;0
246;special_project_facility_spawn;3353.00;10.60;1897.00;6.11;0
246;special_project_facility_spawn;3326.00;10.60;1908.00;2.49;0
246;special_project_facility_spawn;3330.00;10.65;1905.00;5.16;0
246;special_project_facility_spawn;3313.00;10.18;1911.00;0.43;0
246;special_project_facility_spawn;3307.00;10.00;1893.00;4.56;0
246;special_project_facility_spawn;3330.00;10.70;1929.00;0.94;0
246;special_project_facility_spawn;3347.00;10.10;1914.00;3.60;0
246;special_project_facility_spawn;3340.00;10.70;1927.00;0.34;0
246;special_project_facility_spawn;3347.00;10.38;1920.00;3.00;0
246;special_project_facility_spawn;3336.00;10.62;1941.00;5.67;0
246;special_project_facility_spawn;3312.00;10.60;1894.00;2.05;0
246;special_project_facility_spawn;3346.00;10.45;1910.00;5.06;0
246;special_project_facility_spawn;3358.00;10.50;1929.00;6.28;0
246;special_project_facility_spawn;3319.00;10.20;1928.00;4.12;0
246;special_project_facility_spawn;3329.00;10.10;1920.00;0.50;0
246;special_project_facility_spawn;3307.00;11.68;1918.00;2.05;0
246;special_project_facility_spawn;3357.00;10.15;1909.00;6.18;0
246;special_project_facility_spawn;3322.00;10.60;1901.00;2.56;0
246;special_project_facility_spawn;3358.00;9.93;1914.00;4.12;0
246;rocket_site_spawn;3326.00;10.12;1924.00;0.50;0
247;arms_factory;3372.00;10.48;1936.00;0.40;0
247;arms_factory;3367.00;10.03;1912.00;1.61;0
247;arms_factory;3376.00;10.45;1943.00;5.73;0
247;arms_factory;3350.00;9.90;1946.00;2.12;0
247;arms_factory;3383.00;10.38;1936.00;3.68;0
247;arms_factory;3378.00;10.43;1935.00;0.06;0
247;industrial_complex;3362.00;10.50;1948.00;4.18;0
247;industrial_complex;3381.00;10.40;1930.00;4.28;0
247;industrial_complex;3369.00;10.50;1934.00;2.12;0
247;industrial_complex;3369.00;10.45;1930.00;4.79;0
247;industrial_complex;3372.00;10.40;1929.00;1.17;0
247;industrial_complex;3372.00;10.40;1926.00;4.18;0
247;air_base;3382.00;10.38;1922.00;0.57;0
247;supply_node;3369.00;10.48;1940.00;3.92;0
247;supply_node;3373.00;10.45;1950.00;5.40;0
247;supply_node;3379.00;10.57;1911.00;3.15;0
247;supply_node;3384.00;10.23;1948.00;6.09;0
247;supply_node;3357.00;10.55;1936.00;1.29;0
247;supply_node;3375.00;10.40;1924.00;5.33;0
247;supply_node;3366.00;10.50;1930.00;0.52;0
247;supply_node;3378.00;10.40;1932.00;3.46;0
247;supply_node;3383.00;10.48;1939.00;1.22;0
247;supply_node;3367.00;9.93;1919.00;2.70;0
247;supply_node;3397.00;9.95;1922.00;5.63;0
247;supply_node;3386.00;9.82;1924.00;1.94;0
247;supply_node;3391.00;10.35;1930.00;4.87;0
247;supply_node;3379.00;10.40;1917.00;1.52;0
247;supply_node;3361.00;10.50;1949.00;4.10;0
247;supply_node;3353.00;9.90;1944.00;0.76;0
247;supply_node;3366.00;10.35;1910.00;2.24;0
247;bunker;3373.00;10.43;1935.00;4.86;0
247;bunker;3371.00;10.43;1946.00;1.24;0
247;bunker;3389.00;9.85;1926.00;5.37;0
247;bunker;3361.00;10.35;1953.00;1.75;0
247;bunker;3366.00;9.88;1913.00;3.30;0
247;bunker;3383.00;10.30;1950.00;1.14;0
247;bunker;3376.00;10.40;1948.00;2.35;0
247;bunker;3368.00;10.23;1924.00;0.19;0
247;bunker;3392.00;10.38;1923.00;1.75;0
247;bunker;3354.00;9.90;1947.00;4.42;0
247;bunker;3359.00;10.60;1938.00;0.80;0
247;bunker;3381.00;10.50;1941.00;3.81;0
247;bunker;3396.00;9.80;1928.00;5.02;0
247;bunker;3379.00;10.40;1925.00;2.86;0
247;bunker;3366.00;10.55;1935.00;0.70;0
247;bunker;3374.00;10.40;1918.00;0.80;0
247;bunker;3378.00;10.60;1910.00;4.93;0
247;stronghold_network;3362.00;10.60;1937.00;1.31;0
247;anti_air_building;3352.00;10.50;1935.00;5.43;0
247;anti_air_building;3382.00;10.30;1951.00;5.54;0
247;anti_air_building;3387.00;10.45;1947.00;3.37;0
247;synthetic_refinery;3373.00;10.40;1915.00;6.04;0
247;fuel_silo;3373.00;10.45;1911.00;2.42;0
247;radar_station;3375.00;10.40;1932.00;5.59;0
247;nuclear_reactor_spawn;3390.00;9.95;1926.00;1.82;0
247;special_project_facility_spawn;3376.00;10.40;1945.00;4.49;0
247;special_project_facility_spawn;3384.00;10.48;1917.00;6.04;0
247;special_project_facility_spawn;3356.00;9.95;1947.00;3.88;0
247;special_project_facility_spawn;3380.00;10.38;1939.00;5.09;0
247;special_project_facility_spawn;3366.00;9.98;1912.00;2.93;0
247;special_project_facility_spawn;3384.00;10.10;1925.00;4.49;0
247;special_project_facility_spawn;3356.00;9.95;1950.00;0.87;0
247;special_project_facility_spawn;3382.00;10.15;1946.00;3.54;0
247;special_project_facility_spawn;3378.00;10.40;1933.00;1.38;0
247;special_project_facility_spawn;3375.00;10.40;1927.00;2.93;0
247;special_project_facility_spawn;3368.00;10.05;1921.00;5.60;0
247;special_project_facility_spawn;3354.00;10.50;1936.00;3.44;0
247;special_project_facility_spawn;3369.00;10.40;1927.00;6.11;0
247;special_project_facility_spawn;3370.00;10.50;1938.00;1.38;0
247;special_project_facility_spawn;3394.00;10.35;1922.00;4.05;0
247;special_project_facility_spawn;3389.00;10.32;1932.00;1.88;0
247;special_project_facility_spawn;3372.00;10.43;1911.00;1.99;0
247;rocket_site_spawn;3359.00;10.45;1950.00;6.11;0
248;arms_factory;3453.00;10.35;1946.00;5.73;0
248;arms_factory;3435.00;10.00;1940.00;2.12;0
248;arms_factory;3396.00;10.40;1937.00;3.68;0
248;arms_factory;3436.00;10.45;1954.00;0.06;0
248;arms_factory;3423.00;9.98;1956.00;4.18;0
248;arms_factory;3415.00;10.40;1954.00;4.28;0
248;industrial_complex;3424.00;10.43;1946.00;2.12;0
248;industrial_complex;3393.00;10.50;1947.00;4.79;0
248;industrial_complex;3408.00;10.05;1915.00;1.17;0
248;industrial_complex;3399.00;10.30;1936.00;4.18;0
248;industrial_complex;3440.00;9.80;1935.00;0.57;0
248;industrial_complex;3411.00;10.43;1959.00;4.69;0
248;air_base;3406.00;10.40;1944.00;5.90;0
248;supply_node;3429.00;9.85;1955.00;3.15;0
248;supply_node;3445.00;10.30;1953.00;6.09;0
248;supply_node;3454.00;10.32;1943.00;1.29;0
248;supply_node;3421.00;10.53;1933.00;5.33;0
248;supply_node;3442.00;10.40;1946.00;0.52;0
248;supply_node;3405.00;9.80;1931.00;3.46;0
248;supply_node;3420.00;9.98;1923.00;1.22;0
248;supply_node;3395.00;10.48;1942.00;2.70;0
248;supply_node;3440.00;10.15;1930.00;5.63;0
248;supply_node;3446.00;9.80;1937.00;1.94;0
248;supply_node;3432.00;9.95;1931.00;4.87;0
248;supply_node;3394.00;10.32;1950.00;1.52;0
248;supply_node;3409.00;10.40;1941.00;4.10;0
248;supply_node;3415.00;10.40;1961.00;0.76;0
248;supply_node;3405.00;10.38;1949.00;2.24;0
248;supply_node;3412.00;10.00;1914.00;6.28;0
248;supply_node;3428.00;10.50;1939.00;1.48;0
248;supply_node;3418.00;10.38;1953.00;4.41;0
248;supply_node;3406.00;9.95;1920.00;2.17;0
248;supply_node;3398.00;10.25;1935.00;3.64;0
248;supply_node;3432.00;10.43;1945.00;0.30;0
248;supply_node;3418.00;10.38;1946.00;1.78;0
248;supply_node;3413.00;9.90;1931.00;5.82;0
248;bunker;3403.00;10.40;1947.00;1.75;0
248;bunker;3418.00;9.90;1926.00;4.42;0
248;bunker;3456.00;10.40;1947.00;0.80;0
248;bunker;3431.00;10.15;1939.00;3.81;0
248;bunker;3412.00;10.48;1959.00;5.02;0
248;bunker;3422.00;10.05;1953.00;2.86;0
248;bunker;3398.00;10.40;1947.00;0.70;0
248;bunker;3403.00;9.90;1919.00;0.80;0
248;bunker;3438.00;10.38;1946.00;4.93;0
248;bunker;3418.00;10.40;1932.00;1.31;0
248;bunker;3450.00;9.85;1937.00;5.43;0
248;bunker;3424.00;10.32;1949.00;5.54;0
248;bunker;3427.00;9.80;1956.00;3.37;0
248;bunker;3447.00;9.90;1943.00;6.04;0
248;bunker;3446.00;10.30;1952.00;2.42;0
248;bunker;3408.00;10.40;1937.00;3.98;0
248;bunker;3410.00;10.40;1940.00;1.82;0
248;bunker;3430.00;10.32;1929.00;4.49;0
248;bunker;3416.00;9.95;1917.00;6.04;0
248;bunker;3439.00;9.85;1932.00;3.88;0
248;bunker;3425.00;10.18;1927.00;5.09;0
248;bunker;3399.00;10.15;1935.00;2.93;0
248;bunker;3393.00;10.50;1945.00;4.49;0
248;stronghold_network;3416.00;10.00;1919.00;0.87;0
248;anti_air_building;3439.00;9.80;1934.00;3.54;0
248;anti_air_building;3435.00;9.95;1929.00;1.38;0
248;anti_air_building;3446.00;10.10;1944.00;2.93;0
248;synthetic_refinery;3440.00;10.03;1931.00;5.60;0
248;fuel_silo;3396.00;10.40;1946.00;3.44;0
248;radar_station;3424.00;10.38;1939.00;5.78;0
248;nuclear_reactor_spawn;3440.00;10.48;1954.00;1.38;0
248;special_project_facility_spawn;3404.00;9.93;1933.00;4.05;0
248;special_project_facility_spawn;3412.00;10.48;1959.00;1.88;0
248;special_project_facility_spawn;3422.00;10.23;1950.00;1.99;0
248;special_project_facility_spawn;3416.00;9.95;1925.00;6.11;0
248;special_project_facility_spawn;3420.00;10.18;1929.00;2.49;0
248;special_project_facility_spawn;3415.00;10.38;1956.00;5.16;0
248;special_project_facility_spawn;3406.00;10.40;1943.00;0.43;0
248;special_project_facility_spawn;3409.00;10.45;1952.00;4.56;0
248;special_project_facility_spawn;3394.00;10.50;1943.00;0.94;0
248;special_project_facility_spawn;3451.00;10.40;1953.00;3.60;0
248;special_project_facility_spawn;3439.00;10.32;1945.00;0.34;0
248;special_project_facility_spawn;3398.00;10.40;1938.00;3.00;0
248;special_project_facility_spawn;3392.00;10.40;1953.00;5.67;0
248;special_project_facility_spawn;3416.00;9.90;1928.00;2.05;0
248;special_project_facility_spawn;3437.00;9.80;1932.00;5.06;0
248;special_project_facility_spawn;3449.00;10.28;1945.00;6.28;0
248;special_project_facility_spawn;3444.00;9.80;1938.00;4.12;0
248;special_project_facility_spawn;3425.00;9.93;1958.00;0.50;0
248;special_project_facility_spawn;3439.00;9.80;1934.00;2.05;0
248;special_project_facility_spawn;3454.00;10.15;1942.00;6.18;0
248;special_project_facility_spawn;3409.00;10.00;1919.00;2.56;0
248;special_project_facility_spawn;3432.00;10.12;1940.00;4.12;0
248;special_project_facility_spawn;3412.00;10.00;1913.00;0.50;0
248;rocket_site_spawn;3424.00;10.50;1930.00;4.62;0
249;arms_factory;3607.00;10.45;1890.00;3.68;0
249;arms_factory;3612.00;10.38;1867.00;0.06;0
249;arms_factory;3635.00;10.20;1864.00;4.18;0
249;arms_factory;3609.00;10.40;1890.00;4.28;0
249;arms_factory;3613.00;10.48;1867.00;2.12;0
249;arms_factory;3635.00;9.90;1881.00;4.79;0
249;industrial_complex;3611.00;10.43;1890.00;1.17;0
249;industrial_complex;3615.00;10.43;1867.00;4.18;0
249;industrial_complex;3636.00;9.93;1881.00;0.57;0
249;industrial_complex;3607.00;10.45;1891.00;4.69;0
249;industrial_complex;3622.00;10.55;1897.00;5.90;0
249;industrial_complex;3628.00;9.80;1882.00;2.63;0
249;air_base;3609.00;10.40;1891.00;5.30;0
249;supply_node;3600.00;10.43;1890.00;1.29;0
249;supply_node;3575.00;9.80;1899.00;5.33;0
249;supply_node;3581.00;10.55;1869.00;0.52;0
249;supply_node;3599.00;10.35;1872.00;3.46;0
249;supply_node;3574.00;9.80;1886.00;1.22;0
249;supply_node;3628.00;9.93;1863.00;2.70;0
249;supply_node;3584.00;10.35;1905.00;5.63;0
249;supply_node;3605.00;10.45;1882.00;1.94;0
249;supply_node;3600.00;10.32;1901.00;4.87;0
249;supply_node;3609.00;10.40;1871.00;1.52;0
249;supply_node;3633.00;9.90;1881.00;4.10;0
249;supply_node;3587.00;10.40;1888.00;0.76;0
249;supply_node;3634.00;9.90;1870.00;2.24;0
249;supply_node;3614.00;10.53;1895.00;6.28;0
249;supply_node;3567.00;9.75;1893.00;1.48;0
249;supply_node;3616.00;10.40;1865.00;4.41;0
249;supply_node;3639.00;10.10;1890.00;2.17;0
249;supply_node;3589.00;9.80;1897.00;3.64;0
249;supply_node;3558.00;10.05;1871.00;0.30;0
249;supply_node;3625.00;10.10;1889.00;1.78;0
249;supply_node;3592.00;10.28;1865.00;5.82;0
249;supply_node;3580.00;9.80;1878.00;2.47;0
249;supply_node;3616.00;10.45;1883.00;3.95;0
249;supply_node;3560.00;11.23;1887.00;1.71;0
249;supply_node;3560.00;10.93;1879.00;3.19;0
249;supply_node;3570.00;9.80;1873.00;6.12;0
249;supply_node;3622.00;9.98;1874.00;3.88;0
249;supply_node;3591.00;10.35;1878.00;5.36;0
249;bunker;3613.00;10.50;1894.00;0.80;0
249;bunker;3577.00;10.03;1906.00;4.93;0
249;bunker;3591.00;9.80;1900.00;1.31;0
249;bunker;3631.00;9.90;1887.00;5.43;0
249;bunker;3577.00;10.23;1868.00;5.54;0
249;bunker;3624.00;10.12;1890.00;3.37;0
249;bunker;3619.00;9.98;1880.00;6.04;0
249;bunker;3578.00;9.80;1899.00;2.42;0
249;bunker;3626.00;10.18;1865.00;3.98;0
249;bunker;3603.00;10.20;1904.00;1.82;0
249;bunker;3625.00;10.50;1870.00;4.49;0
249;bunker;3637.00;9.90;1866.00;6.04;0
